location,date,new_cases,reproduction_rate,new_deaths,hosp_patients,icu_patients,new_tests,positive_rate,new_vaccinations,people_vaccinated,people_fully_vaccinated
South Korea,2021-12-15,7621.0,1.12,62.0,0.0,964.0,273868.0,0.0267,1081173.0,42944537.0,41659531.0
South Korea,2021-12-16,7435.0,1.1,73.0,0.0,989.0,289730.0,0.0268,1083120.0,43042655.0,41721654.0
South Korea,2021-12-17,7311.0,1.08,53.0,0.0,971.0,293990.0,0.0269,1382042.0,43150395.0,41802277.0
South Korea,2021-12-18,6234.0,1.04,78.0,0.0,1016.0,285791.0,0.0267,644307.0,43219962.0,41843116.0
South Korea,2021-12-19,5317.0,1.02,54.0,0.0,1025.0,197007.0,0.0264,38281.0,43226028.0,41845014.0
South Korea,2021-12-20,5196.0,1.0,52.0,0.0,997.0,164700.0,0.0262,1028950.0,43347723.0,41898455.0
South Korea,2021-12-21,7450.0,0.98,78.0,0.0,1022.0,278439.0,0.0261,811135.0,43422452.0,41936485.0
South Korea,2021-12-22,6917.0,0.95,109.0,0.0,1063.0,255391.0,0.026,756194.0,43513200.0,41975536.0
South Korea,2021-12-23,6226.0,0.92,56.0,0.0,1083.0,263002.0,0.0257,716705.0,43593507.0,42009942.0
South Korea,2021-12-24,5842.0,0.9,105.0,0.0,1084.0,266618.0,0.0252,925093.0,43672707.0,42053397.0
South Korea,2021-12-25,5419.0,0.89,69.0,0.0,1105.0,261164.0,0.0251,76088.0,43682973.0,42058504.0
South Korea,2021-12-26,4204.0,0.87,55.0,0.0,1081.0,165969.0,0.0249,31108.0,43686506.0,42060291.0
South Korea,2021-12-27,3862.0,0.83,46.0,0.0,1078.0,130379.0,0.0246,905804.0,43762651.0,42125057.0
South Korea,2021-12-28,5401.0,0.8,36.0,0.0,1102.0,227443.0,0.0241,711355.0,43808606.0,42168498.0
South Korea,2021-12-29,5033.0,0.79,73.0,0.0,1151.0,203957.0,0.0237,636116.0,43857832.0,42214835.0
South Korea,2021-12-30,4872.0,0.79,108.0,0.0,1145.0,200597.0,0.0238,642547.0,43904987.0,42260816.0
South Korea,2021-12-31,4415.0,0.79,62.0,0.0,1056.0,216316.0,0.0236,850871.0,43958869.0,42319015.0
South Korea,2022-01-01,3828.0,0.8,69.0,0.0,1049.0,226427.0,0.0231,43894.0,43963149.0,42323989.0
South Korea,2022-01-02,3124.0,0.8,36.0,0.0,1024.0,159352.0,0.0224,22317.0,43965267.0,42326464.0
South Korea,2022-01-03,3023.0,0.8,51.0,0.0,1015.0,158572.0,0.0213,610504.0,44005708.0,42405697.0
South Korea,2022-01-04,4441.0,0.79,57.0,0.0,973.0,238847.0,0.0205,449509.0,44032365.0,42460668.0
South Korea,2022-01-05,4125.0,0.78,49.0,0.0,953.0,202618.0,0.0198,432278.0,44053322.0,42536215.0
South Korea,2022-01-06,3714.0,0.79,45.0,0.0,882.0,192909.0,0.0191,488798.0,44073008.0,42621143.0
South Korea,2022-01-07,3510.0,0.81,54.0,0.0,839.0,202403.0,0.0187,734056.0,44099110.0,42728289.0
South Korea,2022-01-08,3368.0,0.86,51.0,0.0,838.0,222898.0,0.0184,435087.0,44115418.0,42799020.0
South Korea,2022-01-09,3003.0,0.91,34.0,0.0,821.0,155853.0,0.0183,22218.0,44116535.0,42803792.0
South Korea,2022-01-10,3094.0,0.94,43.0,0.0,786.0,126126.0,0.0188,579169.0,44141351.0,42913089.0
South Korea,2022-01-11,4383.0,0.96,52.0,0.0,780.0,200472.0,0.0193,438064.0,44161455.0,42985978.0
South Korea,2022-01-12,4161.0,0.98,44.0,0.0,749.0,176272.0,0.0198,381982.0,44177746.0,43066488.0
South Korea,2022-01-13,4542.0,1.03,49.0,0.0,701.0,164009.0,0.0209,437536.0,44193929.0,43143191.0
South Korea,2022-01-14,4414.0,1.07,22.0,0.0,659.0,188666.0,0.0218,695391.0,44216406.0,43233900.0
South Korea,2022-01-15,4193.0,1.11,29.0,0.0,626.0,202697.0,0.0229,349342.0,44229507.0,43263224.0
South Korea,2022-01-16,3857.0,1.16,23.0,0.0,612.0,145196.0,0.0238,21506.0,44230298.0,43266675.0
South Korea,2022-01-17,4067.0,1.2,45.0,0.0,579.0,123157.0,0.0247,474336.0,44246251.0,43337704.0
South Korea,2022-01-18,5803.0,1.26,74.0,0.0,543.0,196653.0,0.0259,322315.0,44258298.0,43383944.0
South Korea,2022-01-19,6600.0,1.33,28.0,0.0,532.0,191980.0,0.0276,272028.0,44268332.0,43428821.0
South Korea,2022-01-20,6769.0,1.38,21.0,0.0,488.0,204943.0,0.0285,337847.0,44278718.0,43473226.0
South Korea,2022-01-21,7003.0,1.43,28.0,0.0,431.0,218340.0,0.0298,544886.0,44294025.0,43531970.0
South Korea,2022-01-22,7628.0,1.51,11.0,0.0,433.0,246823.0,0.0314,286674.0,44303398.0,43549969.0
South Korea,2022-01-23,7508.0,1.59,25.0,0.0,431.0,190024.0,0.0331,16610.0,44304009.0,43551942.0
South Korea,2022-01-24,8563.0,1.67,23.0,0.0,418.0,168500.0,0.0352,351353.0,44315632.0,43592453.0
South Korea,2022-01-25,13008.0,1.77,32.0,0.0,392.0,276343.0,0.0381,283560.0,44324755.0,43621531.0
South Korea,2022-01-26,14507.0,1.81,34.0,0.0,385.0,277778.0,0.0411,290092.0,44333245.0,43645971.0
South Korea,2022-01-27,16096.0,1.81,24.0,0.0,350.0,292195.0,0.0445,350844.0,44342337.0,43670941.0
South Korea,2022-01-28,17523.0,1.78,34.0,0.0,316.0,290717.0,0.0487,556638.0,44355673.0,43707976.0
South Korea,2022-01-29,17519.0,1.73,20.0,0.0,288.0,343457.0,0.0515,371546.0,44363803.0,43730490.0
South Korea,2022-01-30,17075.0,1.69,23.0,0.0,277.0,219228.0,0.0558,27037.0,44364469.0,43731890.0
South Korea,2022-01-31,18341.0,1.63,17.0,0.0,277.0,196064.0,0.0602,21053.0,44365083.0,43732899.0
South Korea,2022-02-01,20267.0,1.55,15.0,0.0,272.0,224950.0,0.0658,3323.0,44365186.0,43733104.0
South Korea,2022-02-02,22906.0,1.6,25.0,0.0,278.0,213460.0,0.0729,14025.0,44365703.0,43733972.0
South Korea,2022-02-03,27437.0,1.72,24.0,0.0,274.0,286476.0,0.0795,394225.0,44378056.0,43786376.0
South Korea,2022-02-04,36347.0,1.85,22.0,0.0,257.0,194411.0,0.0953,407972.0,44390550.0,43821838.0
South Korea,2022-02-05,38680.0,1.87,15.0,0.0,269.0,186014.0,0.1191,230104.0,44397834.0,43839883.0
South Korea,2022-02-06,35285.0,1.81,13.0,0.0,272.0,135535.0,0.1387,13506.0,44398293.0,43840854.0
South Korea,2022-02-07,36710.0,1.74,36.0,0.0,270.0,290320.0,0.1421,277728.0,44406474.0,43863171.0
South Korea,2022-02-08,49567.0,1.68,21.0,0.0,268.0,603600.0,0.1293,185731.0,44412254.0,43879154.0
South Korea,2022-02-09,54122.0,1.65,20.0,0.0,285.0,589150.0,0.1217,165495.0,44417439.0,43892005.0
South Korea,2022-02-10,53926.0,1.59,49.0,0.0,282.0,483257.0,0.1227,226011.0,44423326.0,43905805.0
South Korea,2022-02-11,54912.0,1.55,33.0,0.0,271.0,571473.0,0.113,336008.0,44431626.0,43925427.0
South Korea,2022-02-12,56428.0,1.56,36.0,0.0,275.0,551773.0,0.1057,187728.0,44437393.0,43937661.0
South Korea,2022-02-13,54617.0,1.58,21.0,0.0,288.0,328417.0,0.1054,10040.0,44437767.0,43938277.0
South Korea,2022-02-14,57164.0,1.6,61.0,0.0,306.0,284433.0,0.1116,218381.0,44448164.0,43951848.0
South Korea,2022-02-15,90435.0,1.65,39.0,0.0,314.0,691591.0,0.1205,160427.0,44457883.0,43962464.0
South Korea,2022-02-16,93132.0,1.66,36.0,0.0,313.0,673409.0,0.1285,148317.0,44467055.0,43972005.0
South Korea,2022-02-17,109823.0,1.67,45.0,0.0,389.0,580624.0,0.1403,189289.0,44476134.0,43981962.0
South Korea,2022-02-18,102210.0,1.61,71.0,0.0,385.0,711493.0,0.1475,276192.0,44487626.0,43997204.0
South Korea,2022-02-19,104814.0,1.58,51.0,0.0,408.0,691301.0,0.1545,151936.0,44493875.0,44006722.0
South Korea,2022-02-20,95339.0,1.57,45.0,0.0,439.0,467614.0,0.1592,9224.0,44494242.0,44007313.0
South Korea,2022-02-21,99569.0,1.59,58.0,0.0,480.0,393323.0,0.1652,176169.0,44502345.0,44012839.0
South Korea,2022-02-22,171442.0,1.63,99.0,0.0,480.0,892309.0,0.176,126099.0,44508602.0,44016748.0
South Korea,2022-02-23,170015.0,1.6,82.0,0.0,512.0,842625.0,0.1863,121306.0,44514336.0,44020376.0
South Korea,2022-02-24,165890.0,1.53,94.0,0.0,581.0,889816.0,0.186,167637.0,44520556.0,44030741.0
South Korea,2022-02-25,166198.0,1.47,112.0,0.0,655.0,856010.0,0.1934,254822.0,44529444.0,44044604.0
South Korea,2022-02-26,163555.0,1.43,49.0,0.0,643.0,821672.0,0.1999,133718.0,44534372.0,44053088.0
South Korea,2022-02-27,139626.0,1.39,114.0,0.0,663.0,557018.0,0.2049,6891.0,44534605.0,44053550.0
South Korea,2022-02-28,138989.0,1.36,112.0,19693.0,715.0,457234.0,0.2099,163588.0,44540227.0,44061824.0
South Korea,2022-03-01,219240.0,1.37,96.0,0.0,727.0,1068586.0,0.2118,5844.0,44540441.0,44062195.0
South Korea,2022-03-02,198788.0,1.39,128.0,0.0,762.0,550621.0,0.2292,83353.0,44542636.0,44066515.0
South Korea,2022-03-03,266853.0,1.49,186.0,0.0,766.0,855739.0,0.2503,85722.0,44544578.0,44070737.0
South Korea,2022-03-04,254310.0,1.47,216.0,0.0,797.0,871201.0,0.2666,130991.0,44548039.0,44078412.0
South Korea,2022-03-05,243625.0,1.43,161.0,18249.0,896.0,837319.0,0.2812,62941.0,44550338.0,44084038.0
South Korea,2022-03-06,210709.0,1.39,139.0,0.0,885.0,563132.0,0.2945,2106.0,44550421.0,44084242.0
South Korea,2022-03-07,202702.0,1.35,186.0,0.0,955.0,502248.0,0.3041,91748.0,44558171.0,44090067.0
South Korea,2022-03-08,342429.0,1.38,158.0,19200.0,1007.0,1096021.0,0.3259,68323.0,44563962.0,44095211.0
South Korea,2022-03-09,327538.0,1.36,206.0,0.0,1087.0,969753.0,0.3245,11424.0,44565038.0,44096485.0
South Korea,2022-03-10,282973.0,1.36,229.0,0.0,1113.0,643444.0,0.34,90591.0,44570123.0,44102818.0
South Korea,2022-03-11,383651.0,1.43,269.0,0.0,1116.0,1154325.0,0.3457,127900.0,44578926.0,44116681.0
South Korea,2022-03-12,350169.0,1.43,251.0,0.0,1066.0,987638.0,0.355,47392.0,44582914.0,44122079.0
South Korea,2022-03-13,309780.0,1.41,200.0,0.0,1074.0,704150.0,0.3631,1021.0,44582998.0,44122189.0
South Korea,2022-03-14,362322.0,1.38,293.0,22810.0,1158.0,564374.0,0.3855,68785.0,44586655.0,44127067.0
South Korea,2022-03-15,400730.0,1.34,164.0,22405.0,1196.0,1022093.0,0.3998,53974.0,44589095.0,44130367.0
South Korea,2022-03-16,621328.0,1.4,429.0,0.0,1244.0,716697.0,0.468,53851.0,44591282.0,44132787.0
South Korea,2022-03-17,407017.0,1.25,301.0,0.0,1159.0,609998.0,0.4922,65405.0,44593772.0,44135489.0
South Korea,2022-03-18,381329.0,1.13,319.0,0.0,1049.0,673019.0,0.5367,103558.0,44598467.0,44141116.0
South Korea,2022-03-19,334708.0,1.06,327.0,0.0,1049.0,594011.0,0.5768,36657.0,44600548.0,44143048.0
South Korea,2022-03-20,208914.0,1.03,329.0,0.0,1033.0,380216.0,0.5957,690.0,44600577.0,44143087.0
South Korea,2022-03-21,353806.0,1.05,384.0,22715.0,1130.0,389419.0,0.6175,61471.0,44602826.0,44145379.0
South Korea,2022-03-22,490872.0,1.05,291.0,0.0,1104.0,818479.0,0.6691,43839.0,44604622.0,44146610.0
South Korea,2022-03-23,395480.0,0.99,470.0,0.0,1084.0,602067.0,0.6324,46451.0,44606108.0,44147860.0
South Korea,2022-03-24,339514.0,0.96,392.0,0.0,1081.0,523847.0,0.6291,53834.0,44607867.0,44149384.0
South Korea,2022-03-25,335479.0,0.95,323.0,0.0,1085.0,591044.0,0.6306,85042.0,44611067.0,44152225.0
South Korea,2022-03-26,318130.0,0.95,282.0,0.0,1164.0,519986.0,0.6385,39361.0,44612586.0,44153341.0
South Korea,2022-03-27,187033.0,0.94,287.0,0.0,1216.0,341798.0,0.6392,675.0,44612616.0,44153377.0
South Korea,2022-03-28,347441.0,0.95,237.0,21977.0,1273.0,336186.0,0.6466,49508.0,44614250.0,44158486.0
South Korea,2022-03-29,424573.0,0.93,432.0,0.0,1215.0,697301.0,0.6499,32364.0,44615573.0,44162206.0
South Korea,2022-03-30,320657.0,0.87,375.0,0.0,1301.0,484009.0,0.6505,35674.0,44616744.0,44163471.0
South Korea,2022-03-31,280273.0,0.84,360.0,0.0,1315.0,413213.0,0.6542,45718.0,44621322.0,44166813.0
South Korea,2022-04-01,264097.0,0.82,339.0,20326.0,1299.0,475511.0,0.6555,64555.0,44632426.0,44172745.0
South Korea,2022-04-02,234301.0,0.8,306.0,0.0,1165.0,398348.0,0.6542,29174.0,44638604.0,44175123.0
South Korea,2022-04-03,127050.0,0.8,218.0,0.0,1128.0,250765.0,0.6541,431.0,44638665.0,44175172.0
South Korea,2022-04-04,266084.0,0.79,209.0,0.0,1108.0,236261.0,0.6486,30821.0,44641544.0,44177812.0
South Korea,2022-04-05,286235.0,0.77,371.0,0.0,1121.0,541009.0,0.6354,20340.0,44643486.0,44179653.0
South Korea,2022-04-06,224776.0,0.75,348.0,0.0,1128.0,365840.0,0.6277,25654.0,44645713.0,44181271.0
South Korea,2022-04-07,205333.0,0.73,373.0,17576.0,1116.0,308999.0,0.624,30102.0,44648237.0,44183171.0
South Korea,2022-04-08,185495.0,0.73,338.0,0.0,1093.0,377463.0,0.617,51246.0,44656248.0,44187073.0
South Korea,2022-04-09,164481.0,0.73,329.0,0.0,1099.0,308613.0,0.6109,18653.0,44659782.0,44188410.0
South Korea,2022-04-10,90849.0,0.74,258.0,0.0,1114.0,188709.0,0.6116,277.0,44659813.0,44188433.0
South Korea,2022-04-11,210706.0,0.73,171.0,0.0,1099.0,177479.0,0.6031,19216.0,44661116.0,44190066.0
South Korea,2022-04-12,195393.0,0.69,184.0,0.0,1005.0,421632.0,0.5943,14935.0,44662255.0,44191372.0
South Korea,2022-04-13,148405.0,0.65,318.0,0.0,1014.0,270204.0,0.5848,20729.0,44663832.0,44192652.0
South Korea,2022-04-14,125846.0,0.61,264.0,15351.0,962.0,214706.0,0.5724,50197.0,44665277.0,44194205.0
South Korea,2022-04-15,107882.0,0.6,273.0,0.0,999.0,280298.0,0.5606,102425.0,44670823.0,44197404.0
South Korea,2022-04-16,93001.0,0.61,203.0,0.0,913.0,217635.0,0.549,27504.0,44672604.0,44198616.0
South Korea,2022-04-17,47684.0,0.61,132.0,0.0,893.0,111678.0,0.5485,371.0,44672632.0,44198642.0
South Korea,2022-04-18,118465.0,0.6,130.0,0.0,850.0,99013.0,0.518,62135.0,44673424.0,44199631.0
South Korea,2022-04-19,111277.0,0.59,166.0,0.0,834.0,315472.0,0.4987,64107.0,44674124.0,44200546.0
South Korea,2022-04-20,90819.0,0.6,147.0,0.0,808.0,201070.0,0.4827,75387.0,44675170.0,44201662.0
South Korea,2022-04-21,81058.0,0.58,206.0,8856.0,846.0,155625.0,0.4709,72392.0,44676315.0,44203123.0
South Korea,2022-04-22,75414.0,0.61,151.0,0.0,833.0,235017.0,0.4625,156364.0,44680116.0,44207099.0
South Korea,2022-04-23,64725.0,0.62,109.0,0.0,738.0,177802.0,0.4549,40838.0,44681456.0,44208432.0
South Korea,2022-04-24,34310.0,0.61,110.0,0.0,726.0,91771.0,0.4515,620.0,44681481.0,44208463.0
South Korea,2022-04-25,80335.0,0.58,82.0,0.0,668.0,78556.0,0.4285,210429.0,44682357.0,44209685.0
South Korea,2022-04-26,76762.0,0.55,141.0,0.0,613.0,267536.0,0.4169,224939.0,44683248.0,44210697.0
South Korea,2022-04-27,57447.0,0.51,122.0,0.0,546.0,175089.0,0.3492,230761.0,44684282.0,44211799.0
South Korea,2022-04-28,50544.0,0.7,136.0,0.0,552.0,119778.0,0.3837,212346.0,44685338.0,44213129.0
South Korea,2022-04-29,43286.0,0.64,70.0,0.0,526.0,200367.0,0.3667,395193.0,44688237.0,44216376.0
South Korea,2022-04-30,37771.0,0.61,81.0,0.0,490.0,149153.0,0.3515,83619.0,44689509.0,44217517.0
South Korea,2022-05-01,19973.0,0.61,83.0,5531.0,493.0,76216.0,0.3433,1217.0,44689524.0,44217537.0
South Korea,2022-05-02,51105.0,0.6,49.0,0.0,461.0,57476.0,0.3222,167163.0,44690354.0,44218485.0
South Korea,2022-05-03,49045.0,0.6,72.0,0.0,417.0,222266.0,0.3091,181745.0,44691084.0,44219427.0
South Korea,2022-05-04,42296.0,0.62,79.0,0.0,432.0,147160.0,0.3614,162497.0,44691977.0,44220350.0
South Korea,2022-05-05,26714.0,0.6,48.0,0.0,441.0,133900.0,0.2739,3725.0,44692037.0,44220417.0
South Korea,2022-05-06,39552.0,0.7,83.0,0.0,423.0,58380.0,0.3155,254970.0,44694016.0,44222979.0
South Korea,2022-05-07,40064.0,0.77,71.0,3675.0,419.0,208279.0,0.2974,50112.0,44694622.0,44223743.0
South Korea,2022-05-08,20564.0,0.78,40.0,0.0,423.0,71894.0,0.2994,665.0,44694637.0,44223760.0
South Korea,2022-05-09,49907.0,0.79,62.0,0.0,421.0,59807.0,0.2974,107700.0,44695348.0,44224660.0
South Korea,2022-05-10,43902.0,0.76,29.0,0.0,398.0,228307.0,0.2897,127652.0,44695947.0,44225471.0
South Korea,2022-05-11,35864.0,0.74,63.0,0.0,383.0,160852.0,0.2785,107286.0,44696542.0,44226365.0
South Korea,2022-05-12,32451.0,0.72,52.0,0.0,354.0,105445.0,0.2937,104959.0,44697237.0,44227278.0
South Korea,2022-05-13,29541.0,0.72,55.0,0.0,347.0,186144.0,0.2472,163896.0,44698705.0,44229217.0
South Korea,2022-05-14,25434.0,0.72,48.0,0.0,341.0,138555.0,0.2499,36957.0,44699417.0,44229973.0
South Korea,2022-05-15,13251.0,0.73,35.0,0.0,338.0,66428.0,0.2436,529.0,44699433.0,44229985.0
South Korea,2022-05-16,35080.0,0.73,27.0,3267.0,345.0,52226.0,0.2298,63818.0,44700004.0,44230743.0
South Korea,2022-05-17,31327.0,0.73,31.0,0.0,333.0,214390.0,0.2196,76340.0,44700503.0,44231420.0
South Korea,2022-05-18,28113.0,0.74,40.0,0.0,313.0,157823.0,0.2119,64468.0,44701016.0,44232180.0
South Korea,2022-05-19,25105.0,0.73,43.0,0.0,274.0,95839.0,0.2061,61288.0,44701511.0,44233009.0
South Korea,2022-05-20,23462.0,0.73,26.0,2179.0,251.0,185680.0,0.1995,105058.0,44702652.0,44234929.0
South Korea,2022-05-21,19298.0,0.73,54.0,0.0,235.0,136954.0,0.1931,24264.0,44703194.0,44235715.0
South Korea,2022-05-22,9944.0,0.72,22.0,0.0,229.0,64950.0,0.1898,348.0,44703202.0,44235733.0
South Korea,2022-05-23,26326.0,0.72,19.0,0.0,225.0,49748.0,0.1806,42609.0,44703684.0,44236485.0
South Korea,2022-05-24,23937.0,0.69,23.0,0.0,232.0,204088.0,0.1745,50811.0,44704089.0,44237181.0
South Korea,2022-05-25,18799.0,0.67,34.0,0.0,237.0,149501.0,0.1656,45347.0,44704588.0,44238129.0
South Korea,2022-05-26,16584.0,0.66,40.0,0.0,243.0,82634.0,0.1584,44671.0,44705172.0,44240011.0
South Korea,2022-05-27,14382.0,0.65,36.0,1495.0,207.0,171830.0,0.1504,80479.0,44706421.0,44246645.0
South Korea,2022-05-28,12654.0,0.66,19.0,0.0,196.0,123776.0,0.1449,20552.0,44706943.0,44249694.0
South Korea,2022-05-29,6124.0,0.66,9.0,0.0,188.0,52153.0,0.1425,310.0,44706952.0,44249719.0
South Korea,2022-05-30,17171.0,0.65,9.0,0.0,178.0,38927.0,0.1333,33000.0,44707463.0,44251222.0
South Korea,2022-05-31,15797.0,0.62,21.0,0.0,180.0,188343.0,0.1257,34162.0,44708008.0,44252538.0
South Korea,2022-06-01,9878.0,0.61,15.0,0.0,188.0,147210.0,0.115,3528.0,44708100.0,44253006.0
South Korea,2022-06-02,12510.0,0.67,17.0,0.0,176.0,40632.0,0.1161,27689.0,44708589.0,44254792.0
South Korea,2022-06-03,12048.0,0.7,9.0,0.0,160.0,179258.0,0.1119,52337.0,44709612.0,44261016.0
South Korea,2022-06-04,9835.0,0.69,20.0,0.0,141.0,120547.0,0.1087,13672.0,44710093.0,44263424.0
South Korea,2022-06-05,5022.0,0.66,21.0,0.0,136.0,48743.0,0.1077,177.0,44710100.0,44263451.0
South Korea,2022-06-06,6134.0,0.59,20.0,0.0,129.0,36885.0,0.0935,1029.0,44710146.0,44263609.0
South Korea,2022-06-07,13343.0,0.69,6.0,615.0,117.0,55466.0,0.1094,20641.0,44710509.0,44264602.0
South Korea,2022-06-08,12150.0,0.76,18.0,0.0,114.0,248351.0,0.0973,22911.0,44710898.0,44266156.0
South Korea,2022-06-09,9315.0,0.75,18.0,0.0,106.0,90549.0,0.087,19049.0,44711289.0,44267453.0
South Korea,2022-06-10,8428.0,0.75,10.0,0.0,107.0,161926.0,0.0842,36694.0,44712045.0,44271957.0
South Korea,2022-06-11,7382.0,0.76,20.0,0.0,101.0,133557.0,0.0797,9129.0,44712363.0,44273605.0
South Korea,2022-06-12,3818.0,0.75,17.0,0.0,98.0,53551.0,0.0776,145.0,44712367.0,44273626.0
South Korea,2022-06-13,9766.0,0.74,2.0,0.0,95.0,36333.0,0.0823,14827.0,44712683.0,44274495.0
South Korea,2022-06-14,9419.0,0.72,9.0,488.0,98.0,194971.0,0.0656,15627.0,44712977.0,44275151.0
South Korea,2022-06-15,7982.0,0.74,8.0,0.0,93.0,145445.0,0.0687,15882.0,44713265.0,44276010.0
South Korea,2022-06-16,7198.0,0.76,9.0,0.0,98.0,0.0,0.0,13819.0,44713613.0,44276904.0
South Korea,2022-06-17,6842.0,0.79,11.0,0.0,82.0,0.0,0.0,25273.0,44714200.0,44279976.0
South Korea,2022-06-18,6067.0,0.82,14.0,0.0,71.0,0.0,0.0,6587.0,44714445.0,44281182.0
South Korea,2022-06-19,3511.0,0.86,10.0,0.0,70.0,0.0,0.0,81.0,44714447.0,44281194.0
South Korea,2022-06-20,9286.0,0.86,12.0,0.0,72.0,0.0,0.0,11074.0,44714695.0,44281817.0
South Korea,2022-06-21,8937.0,0.85,11.0,394.0,68.0,0.0,0.0,12713.0,44714942.0,44282423.0
South Korea,2022-06-22,7480.0,0.87,14.0,0.0,64.0,0.0,0.0,12560.0,44715226.0,44283060.0
South Korea,2022-06-23,7227.0,0.9,10.0,0.0,58.0,0.0,0.0,12673.0,44715515.0,44283835.0
South Korea,2022-06-24,6780.0,0.92,21.0,0.0,52.0,0.0,0.0,24427.0,44716106.0,44286224.0
South Korea,2022-06-25,6246.0,0.97,3.0,0.0,50.0,0.0,0.0,6387.0,44716368.0,44287329.0
South Korea,2022-06-26,3404.0,1.01,3.0,0.0,54.0,0.0,0.0,111.0,44716372.0,44287342.0
South Korea,2022-06-27,9870.0,1.05,5.0,0.0,68.0,0.0,0.0,11215.0,44716632.0,44287870.0
South Korea,2022-06-28,10453.0,1.1,7.0,0.0,62.0,0.0,0.0,12872.0,44716855.0,44288415.0
South Korea,2022-06-29,9583.0,1.16,10.0,0.0,59.0,0.0,0.0,12813.0,44717164.0,44289066.0
South Korea,2022-06-30,9528.0,1.22,8.0,393.0,54.0,0.0,0.0,12492.0,44717442.0,44289442.0
South Korea,2022-07-01,10695.0,1.3,7.0,0.0,56.0,0.0,0.0,20931.0,44717964.0,44291052.0
South Korea,2022-07-02,10059.0,1.36,8.0,0.0,53.0,0.0,0.0,5880.0,44718247.0,44291777.0
South Korea,2022-07-03,0.0,1.43,4.0,0.0,53.0,0.0,0.0,90.0,44718253.0,44291788.0
South Korea,2022-07-04,6239.0,1.54,2.0,0.0,56.0,0.0,0.0,11209.0,44718543.0,44292265.0
South Korea,2022-07-05,18138.0,1.58,7.0,0.0,54.0,0.0,0.0,13569.0,44718764.0,44292700.0
South Korea,2022-07-06,19363.0,1.59,10.0,0.0,61.0,0.0,0.0,15655.0,44719055.0,44293250.0
South Korea,2022-07-07,18498.0,1.6,12.0,639.0,56.0,0.0,0.0,16735.0,44719364.0,44293835.0
South Korea,2022-07-08,19323.0,1.6,19.0,0.0,62.0,0.0,0.0,36149.0,44720057.0,44295242.0
South Korea,2022-07-09,20263.0,1.63,19.0,0.0,61.0,0.0,0.0,9439.0,44720357.0,44295948.0
South Korea,2022-07-10,20410.0,1.68,18.0,0.0,67.0,0.0,0.0,154.0,44720365.0,44295957.0
South Korea,2022-07-11,12656.0,1.79,7.0,0.0,71.0,0.0,0.0,19102.0,44720724.0,44296447.0
South Korea,2022-07-12,37342.0,1.81,12.0,0.0,74.0,0.0,0.0,23747.0,44721024.0,44296821.0
South Korea,2022-07-13,40239.0,1.76,16.0,983.0,67.0,0.0,0.0,27912.0,44721353.0,44297277.0
South Korea,2022-07-14,39178.0,1.7,16.0,0.0,69.0,0.0,0.0,31128.0,44721736.0,44297788.0
South Korea,2022-07-15,38845.0,1.67,16.0,0.0,65.0,0.0,0.0,66900.0,44722537.0,44299017.0
South Korea,2022-07-16,41310.0,1.66,14.0,0.0,70.0,0.0,0.0,17675.0,44722915.0,44299577.0
South Korea,2022-07-17,40342.0,1.69,11.0,0.0,0.0,0.0,0.0,266.0,44722923.0,44299582.0
South Korea,2022-07-18,26254.0,1.76,12.0,0.0,71.0,0.0,0.0,67125.0,44723372.0,44300048.0
South Korea,2022-07-19,73558.0,1.72,12.0,0.0,91.0,0.0,0.0,78777.0,44723819.0,44300468.0
South Korea,2022-07-20,76341.0,1.64,17.0,0.0,96.0,0.0,0.0,87262.0,44724391.0,44301025.0
South Korea,2022-07-21,71117.0,1.56,31.0,1516.0,107.0,0.0,0.0,87680.0,44724993.0,44301607.0
South Korea,2022-07-22,68632.0,1.49,30.0,0.0,130.0,0.0,0.0,178017.0,44726298.0,44302911.0
South Korea,2022-07-23,68521.0,1.44,18.0,0.0,140.0,0.0,0.0,48699.0,44726905.0,44303495.0
South Korea,2022-07-24,65433.0,1.41,17.0,0.0,146.0,0.0,0.0,863.0,44726914.0,44303502.0
South Korea,2022-07-25,35824.0,1.4,17.0,1926.0,144.0,0.0,0.0,78390.0,44727503.0,44304024.0
South Korea,2022-07-26,99224.0,1.36,25.0,2016.0,168.0,0.0,0.0,75071.0,44727961.0,44304519.0
South Korea,2022-07-27,100197.0,1.32,25.0,2068.0,177.0,0.0,0.0,69619.0,44728478.0,44304913.0
South Korea,2022-07-28,88339.0,1.28,35.0,2200.0,196.0,0.0,0.0,61535.0,44728970.0,44305386.0
South Korea,2022-07-29,85320.0,1.25,35.0,2269.0,234.0,0.0,0.0,109310.0,44729830.0,44306343.0
South Korea,2022-07-30,81944.0,1.23,20.0,2453.0,242.0,0.0,0.0,29731.0,44730128.0,44306716.0
South Korea,2022-07-31,73589.0,1.25,21.0,2565.0,284.0,0.0,0.0,482.0,44730130.0,44306720.0
South Korea,2022-08-01,44600.0,1.25,16.0,2426.0,287.0,0.0,0.0,104963.0,44730638.0,44307155.0
South Korea,2022-08-02,111733.0,1.25,26.0,2533.0,282.0,0.0,0.0,108202.0,44731086.0,44307535.0
South Korea,2022-08-03,119877.0,1.26,34.0,2634.0,284.0,0.0,0.0,96583.0,44731597.0,44307954.0
